Timestamp,EventType,TaskName,TaskState,Priority,DeadlineMs,DeadlinePercent,ExecutionCount,MissCount,AvgExecTimeMs,CPUUtilization
2025-03-22 19:22:33.013,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:33.013,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:33.013,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:33.135,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:33.136,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:33.136,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:33.136,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:33.246,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:33.247,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:33.247,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:33.247,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:33.357,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:33.357,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:33.357,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:33.357,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:33.467,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:33.468,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:33.468,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:33.468,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:33.577,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:33.577,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:33.577,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:33.577,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:33.687,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:33.688,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:33.688,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:33.688,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:33.795,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:33.795,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:33.795,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:33.795,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:33.905,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:33.905,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:33.905,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:33.905,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:34.014,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:34.014,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:34.014,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:34.014,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:34.119,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:34.119,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:34.119,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:34.119,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:34.229,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:34.229,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:34.229,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:34.229,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:34.340,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:34.340,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:34.340,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:34.340,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:34.450,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:34.450,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:34.450,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:34.450,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:34.561,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:34.561,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:34.561,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:34.561,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:34.670,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:34.670,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:34.670,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:34.670,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:34.781,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:34.781,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:34.781,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:34.781,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:34.891,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:34.891,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:34.891,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:34.891,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:35.001,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:35.001,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:35.001,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:35.002,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:35.113,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:35.113,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:35.113,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:35.113,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:35.223,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:35.223,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:35.223,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:35.223,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:35.333,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:35.333,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:35.333,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:35.333,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:35.457,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:35.457,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:35.457,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:35.457,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:35.567,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:35.567,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:35.567,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:35.567,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:35.677,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:35.677,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:35.677,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:35.677,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:35.787,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:35.787,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:35.787,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:35.787,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:35.895,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:35.895,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:35.895,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:35.895,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:36.006,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:36.006,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:36.006,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:36.006,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:36.116,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:36.116,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:36.116,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:36.116,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:36.226,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:36.226,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:36.226,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:36.226,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:36.336,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:36.336,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:36.336,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:36.336,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:36.444,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:36.444,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:36.444,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:36.444,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:36.554,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:36.554,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:36.554,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:36.554,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:36.664,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:36.672,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:36.672,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:36.672,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:36.774,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:36.774,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:36.774,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:36.774,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:36.884,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:36.885,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:36.885,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:36.885,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:36.992,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:36.992,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:36.992,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:36.992,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:37.102,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:37.102,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:37.102,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:37.102,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:37.214,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:37.214,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:37.214,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:37.214,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:37.324,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:37.324,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:37.324,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:37.324,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:37.434,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:37.434,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:37.434,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:37.434,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:37.541,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:37.541,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:37.541,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:37.541,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:37.652,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:37.652,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:37.652,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:37.652,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:37.762,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:37.762,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:37.762,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:37.762,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:37.872,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:37.872,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:37.872,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:37.872,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:37.983,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:37.983,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:37.983,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:37.983,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:38.091,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:38.091,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:38.092,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:38.092,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:38.196,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:38.196,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:38.196,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:38.196,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:38.308,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:38.308,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:38.308,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:38.308,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:38.418,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:38.418,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:38.418,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:38.418,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:38.528,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:38.528,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:38.528,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:38.528,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:38.638,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:38.639,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:38.639,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:38.639,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:38.749,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:38.749,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:38.749,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:38.749,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:38.860,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:38.860,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:38.860,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:38.860,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:38.970,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:38.970,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:38.970,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:38.970,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:39.076,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:39.076,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:39.077,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:39.077,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:39.184,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:39.184,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:39.184,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:39.184,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:39.294,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:39.294,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:39.294,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:39.294,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:39.404,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:39.405,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:39.405,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:39.405,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:39.514,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:39.514,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:39.514,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:39.514,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:39.626,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:39.626,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:39.626,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:39.626,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:39.737,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:39.737,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:39.737,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:39.737,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:39.847,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:39.847,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:39.847,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:39.847,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:39.957,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:39.957,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:39.957,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:39.957,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:40.067,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:40.067,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:40.067,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:40.067,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:40.181,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:40.181,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:40.181,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:40.181,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:40.291,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:40.291,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:40.291,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:40.291,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:40.400,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:40.401,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:40.401,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:40.401,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:40.511,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:40.511,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:40.511,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:40.511,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:40.622,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:40.622,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
2025-03-22 19:22:40.622,STATE_UPDATE,MixedTask,READY,31,500,93.60,0,1,0.000,
2025-03-22 19:22:40.622,CPU_UTILIZATION,,,,,,,,,,16.16
2025-03-22 19:22:40.737,STATE_UPDATE,CPUBoundTask,READY,99,100,80.00,1,12,18.428,
2025-03-22 19:22:40.737,STATE_UPDATE,IOBoundTask,READY,50,200,0.00,11,0,91.822,
